Stage,Division,Group/Bracket,Round,Match format,Team A,Team B,Winning team,Game 1 - Score team A,Game 1 - Score team B,Game 2 - Score team A,Game 2 - Score team B,Game 3 - Score team A,Game 3 - Score team B,Game 4 - Score team A,Game 4 - Score team B,Game 5 - Score team A,Game 5 - Score team B,Team A - Player 1,Team A - Player 2,Team A - Player 3,Team A - Player 4,Team B - Player 1,Team B - Player 2,Team B - Player 3,Team B - Player 4
Pool Play,Mixed Advanced 5.0+ (Sunday),Group A,7,Single game,Chalk,Glizzy Coed v2,Chalk,15,7,,,,,,,,,Katie Pierson,Kieran Rose,Anthony Clifford,Katheleen Phan,Audrey Summers,Meagan Bown,Owen Lippman,Polk Denmark
Pool Play,Mixed Advanced 5.0+ (Sunday),Group A,7,Single game,Broken 2.0,Detroit,Detroit,14,16,,,,,,,,,Holly Yu,Josh Hutko,Tyler Fernandez,Tiff Ding,Josef Quispe,Shonda Couroux,Clifford Amadeo LeVeque,Jhanaj Quispe
Pool Play,Mixed Advanced 5.0+ (Sunday),Group B,7,Single game,Camboinhas,Hoosky,Camboinhas,15,12,,,,,,,,,Nick Wideman,Rafaela Bastos,Maddy Morehouse,Kyle Fowler,Sunny Gu,Malia Wanderer,Lucas Pruett,Abigale Lamontagne
Pool Play,Mixed Advanced 5.0+ (Sunday),Group B,7,Single game,Canada Classic,The pawn’s revenge,Canada Classic,15,7,,,,,,,,,Laurence Vallée,Etienne Cote,Maxime Prince,Dianne Fonseca,Tess Dolan,Mitchell Carter,Abby Norris,Ely Marciano
Pool Play,Mixed Advanced 5.0+ (Sunday),Group A,8,Single game,Chalk,Broken 2.0,Chalk,15,10,,,,,,,,,Katie Pierson,Kieran Rose,Anthony Clifford,Katheleen Phan,Holly Yu,Josh Hutko,Tyler Fernandez,Tiff Ding
Pool Play,Mixed Advanced 5.0+ (Sunday),Group A,8,Single game,Blisters OP,Detroit,Detroit,11,15,,,,,,,,,Ryan Gross,Vincent Mathieu,Shachi Patel,Sarah Allen,Josef Quispe,Shonda Couroux,Clifford Amadeo LeVeque,Jhanaj Quispe
Pool Play,Mixed Advanced 5.0+ (Sunday),Group B,8,Single game,Camboinhas,Canada Classic,Canada Classic,11,15,,,,,,,,,Nick Wideman,Rafaela Bastos,Maddy Morehouse,Kyle Fowler,Laurence Vallée,Etienne Cote,Maxime Prince,Dianne Fonseca
Pool Play,Mixed Advanced 5.0+ (Sunday),Group B,8,Single game,Mammock,The pawn’s revenge,Mammock,15,12,,,,,,,,,Connor Nelson,Stef Ding,Will Picone,Joelle Nguyen,Tess Dolan,Mitchell Carter,Abby Norris,Ely Marciano
Pool Play,Mixed Advanced 5.0+ (Sunday),Group A,9,Single game,Blisters OP,Broken 2.0,Broken 2.0,11,15,,,,,,,,,Ryan Gross,Vincent Mathieu,Shachi Patel,Sarah Allen,Holly Yu,Josh Hutko,Tyler Fernandez,Tiff Ding
Pool Play,Mixed Advanced 5.0+ (Sunday),Group A,9,Single game,Glizzy Coed v2,Detroit,Detroit,15,17,,,,,,,,,Audrey Summers,Meagan Bown,Owen Lippman,Polk Denmark,Josef Quispe,Shonda Couroux,Clifford Amadeo LeVeque,Jhanaj Quispe
Pool Play,Mixed Advanced 5.0+ (Sunday),Group B,9,Single game,Mammock,Canada Classic,Mammock,15,13,,,,,,,,,Connor Nelson,Stef Ding,Will Picone,Joelle Nguyen,Laurence Vallée,Etienne Cote,Maxime Prince,Dianne Fonseca
Pool Play,Mixed Advanced 5.0+ (Sunday),Group B,9,Single game,Hoosky,The pawn’s revenge,Hoosky,15,7,,,,,,,,,Sunny Gu,Malia Wanderer,Lucas Pruett,Abigale Lamontagne,Tess Dolan,Mitchell Carter,Abby Norris,Ely Marciano
Pool Play,Mixed Advanced 5.0+ (Sunday),Group A,10,Single game,Chalk,Blisters OP,Chalk,15,7,,,,,,,,,Katie Pierson,Kieran Rose,Anthony Clifford,Katheleen Phan,Ryan Gross,Vincent Mathieu,Shachi Patel,Sarah Allen
Pool Play,Mixed Advanced 5.0+ (Sunday),Group A,10,Single game,Broken 2.0,Glizzy Coed v2,Glizzy Coed v2,11,15,,,,,,,,,Holly Yu,Josh Hutko,Tyler Fernandez,Tiff Ding,Audrey Summers,Meagan Bown,Owen Lippman,Polk Denmark
Pool Play,Mixed Advanced 5.0+ (Sunday),Group B,10,Single game,Camboinhas,Mammock,Mammock,14,16,,,,,,,,,Nick Wideman,Rafaela Bastos,Maddy Morehouse,Kyle Fowler,Connor Nelson,Stef Ding,Will Picone,Joelle Nguyen
Pool Play,Mixed Advanced 5.0+ (Sunday),Group B,10,Single game,Canada Classic,Hoosky,Canada Classic,16,14,,,,,,,,,Laurence Vallée,Etienne Cote,Maxime Prince,Dianne Fonseca,Sunny Gu,Malia Wanderer,Lucas Pruett,Abigale Lamontagne
Pool Play,Mixed Advanced 5.0+ (Sunday),Group A,11,Single game,Chalk,Detroit,Chalk,15,11,,,,,,,,,Katie Pierson,Kieran Rose,Anthony Clifford,Katheleen Phan,Josef Quispe,Shonda Couroux,Clifford Amadeo LeVeque,Jhanaj Quispe
Pool Play,Mixed Advanced 5.0+ (Sunday),Group A,11,Single game,Blisters OP,Glizzy Coed v2,Blisters OP,15,8,,,,,,,,,Ryan Gross,Vincent Mathieu,Shachi Patel,Sarah Allen,Audrey Summers,Meagan Bown,Owen Lippman,Polk Denmark
Pool Play,Mixed Advanced 5.0+ (Sunday),Group B,11,Single game,Camboinhas,The pawn’s revenge,Camboinhas,15,11,,,,,,,,,Nick Wideman,Rafaela Bastos,Maddy Morehouse,Kyle Fowler,Tess Dolan,Mitchell Carter,Abby Norris,Ely Marciano
Pool Play,Mixed Advanced 5.0+ (Sunday),Group B,11,Single game,Mammock,Hoosky,Mammock,15,6,,,,,,,,,Connor Nelson,Stef Ding,Will Picone,Joelle Nguyen,Sunny Gu,Malia Wanderer,Lucas Pruett,Abigale Lamontagne
Pool Play,Mixed Advanced 5.0+ (Sunday),Group A,12,Single game,Chalk,Glizzy Coed v2,Chalk,15,10,,,,,,,,,Katie Pierson,Kieran Rose,Anthony Clifford,Katheleen Phan,Audrey Summers,Meagan Bown,Owen Lippman,Polk Denmark
Pool Play,Mixed Advanced 5.0+ (Sunday),Group A,12,Single game,Broken 2.0,Detroit,Detroit,8,15,,,,,,,,,Holly Yu,Josh Hutko,Tyler Fernandez,Tiff Ding,Josef Quispe,Shonda Couroux,Clifford Amadeo LeVeque,Jhanaj Quispe
Pool Play,Mixed Advanced 5.0+ (Sunday),Group B,12,Single game,Camboinhas,Hoosky,Hoosky,14,16,,,,,,,,,Nick Wideman,Rafaela Bastos,Maddy Morehouse,Kyle Fowler,Sunny Gu,Malia Wanderer,Lucas Pruett,Abigale Lamontagne
Pool Play,Mixed Advanced 5.0+ (Sunday),Group B,12,Single game,Canada Classic,The pawn’s revenge,Canada Classic,15,6,,,,,,,,,Laurence Vallée,Etienne Cote,Maxime Prince,Dianne Fonseca,Tess Dolan,Mitchell Carter,Abby Norris,Ely Marciano
Pool Play,Mixed Advanced 5.0+ (Sunday),Group A,13,Single game,Chalk,Broken 2.0,Broken 2.0,12,15,,,,,,,,,Katie Pierson,Kieran Rose,Anthony Clifford,Katheleen Phan,Holly Yu,Josh Hutko,Tyler Fernandez,Tiff Ding
Pool Play,Mixed Advanced 5.0+ (Sunday),Group A,13,Single game,Blisters OP,Detroit,Blisters OP,15,11,,,,,,,,,Ryan Gross,Vincent Mathieu,Shachi Patel,Sarah Allen,Josef Quispe,Shonda Couroux,Clifford Amadeo LeVeque,Jhanaj Quispe
Pool Play,Mixed Advanced 5.0+ (Sunday),Group B,13,Single game,Camboinhas,Canada Classic,Camboinhas,21,20,,,,,,,,,Nick Wideman,Rafaela Bastos,Maddy Morehouse,Kyle Fowler,Laurence Vallée,Etienne Cote,Maxime Prince,Dianne Fonseca
Pool Play,Mixed Advanced 5.0+ (Sunday),Group B,13,Single game,Mammock,The pawn’s revenge,Mammock,15,11,,,,,,,,,Connor Nelson,Stef Ding,Will Picone,Joelle Nguyen,Tess Dolan,Mitchell Carter,Abby Norris,Ely Marciano
Pool Play,Mixed Advanced 5.0+ (Sunday),Group A,14,Single game,Blisters OP,Broken 2.0,Blisters OP,19,17,,,,,,,,,Ryan Gross,Vincent Mathieu,Shachi Patel,Sarah Allen,Holly Yu,Josh Hutko,Tyler Fernandez,Tiff Ding
Pool Play,Mixed Advanced 5.0+ (Sunday),Group A,14,Single game,Glizzy Coed v2,Detroit,Detroit,10,15,,,,,,,,,Audrey Summers,Meagan Bown,Owen Lippman,Polk Denmark,Josef Quispe,Shonda Couroux,Clifford Amadeo LeVeque,Jhanaj Quispe
Pool Play,Mixed Advanced 5.0+ (Sunday),Group B,14,Single game,Mammock,Canada Classic,Mammock,17,15,,,,,,,,,Connor Nelson,Stef Ding,Will Picone,Joelle Nguyen,Laurence Vallée,Etienne Cote,Maxime Prince,Dianne Fonseca
Pool Play,Mixed Advanced 5.0+ (Sunday),Group B,14,Single game,Hoosky,The pawn’s revenge,Hoosky,15,8,,,,,,,,,Sunny Gu,Malia Wanderer,Lucas Pruett,Abigale Lamontagne,Tess Dolan,Mitchell Carter,Abby Norris,Ely Marciano
Pool Play,Mixed Advanced 5.0+ (Sunday),Group A,15,Single game,Chalk,Blisters OP,Chalk,15,7,,,,,,,,,Katie Pierson,Kieran Rose,Anthony Clifford,Katheleen Phan,Ryan Gross,Vincent Mathieu,Shachi Patel,Sarah Allen
Pool Play,Mixed Advanced 5.0+ (Sunday),Group A,15,Single game,Broken 2.0,Glizzy Coed v2,Broken 2.0,15,13,,,,,,,,,Holly Yu,Josh Hutko,Tyler Fernandez,Tiff Ding,Audrey Summers,Meagan Bown,Owen Lippman,Polk Denmark
Pool Play,Mixed Advanced 5.0+ (Sunday),Group B,15,Single game,Camboinhas,Mammock,Camboinhas,16,14,,,,,,,,,Nick Wideman,Rafaela Bastos,Maddy Morehouse,Kyle Fowler,Connor Nelson,Stef Ding,Will Picone,Joelle Nguyen
Pool Play,Mixed Advanced 5.0+ (Sunday),Group B,15,Single game,Canada Classic,Hoosky,Hoosky,14,16,,,,,,,,,Laurence Vallée,Etienne Cote,Maxime Prince,Dianne Fonseca,Sunny Gu,Malia Wanderer,Lucas Pruett,Abigale Lamontagne
Pool Play,Mixed Advanced 5.0+ (Sunday),Group A,16,Single game,Chalk,Detroit,Chalk,15,11,,,,,,,,,Katie Pierson,Kieran Rose,Anthony Clifford,Katheleen Phan,Josef Quispe,Shonda Couroux,Clifford Amadeo LeVeque,Jhanaj Quispe
Pool Play,Mixed Advanced 5.0+ (Sunday),Group A,16,Single game,Blisters OP,Glizzy Coed v2,Blisters OP,15,10,,,,,,,,,Ryan Gross,Vincent Mathieu,Shachi Patel,Sarah Allen,Audrey Summers,Meagan Bown,Owen Lippman,Polk Denmark
Pool Play,Mixed Advanced 5.0+ (Sunday),Group B,16,Single game,Camboinhas,The pawn’s revenge,Camboinhas,15,11,,,,,,,,,Nick Wideman,Rafaela Bastos,Maddy Morehouse,Kyle Fowler,Tess Dolan,Mitchell Carter,Abby Norris,Ely Marciano
Pool Play,Mixed Advanced 5.0+ (Sunday),Group B,16,Single game,Mammock,Hoosky,Mammock,15,9,,,,,,,,,Connor Nelson,Stef Ding,Will Picone,Joelle Nguyen,Sunny Gu,Malia Wanderer,Lucas Pruett,Abigale Lamontagne
Pool Play,Mixed Advanced 5.0+ (Sunday),Group A,17,Single game,Chalk,Glizzy Coed v2,Chalk,15,7,,,,,,,,,Katie Pierson,Kieran Rose,Anthony Clifford,Katheleen Phan,Audrey Summers,Meagan Bown,Owen Lippman,Polk Denmark
Pool Play,Mixed Advanced 5.0+ (Sunday),Group A,17,Single game,Broken 2.0,Detroit,Detroit,19,21,,,,,,,,,Holly Yu,Josh Hutko,Tyler Fernandez,Tiff Ding,Josef Quispe,Shonda Couroux,Clifford Amadeo LeVeque,Jhanaj Quispe
Pool Play,Mixed Advanced 5.0+ (Sunday),Group B,17,Single game,Camboinhas,Hoosky,Camboinhas,21,19,,,,,,,,,Nick Wideman,Rafaela Bastos,Maddy Morehouse,Kyle Fowler,Sunny Gu,Malia Wanderer,Lucas Pruett,Abigale Lamontagne
Pool Play,Mixed Advanced 5.0+ (Sunday),Group B,17,Single game,Canada Classic,The pawn’s revenge,Canada Classic,15,11,,,,,,,,,Laurence Vallée,Etienne Cote,Maxime Prince,Dianne Fonseca,Tess Dolan,Mitchell Carter,Abby Norris,Ely Marciano
Pool Play,Mixed Advanced 5.0+ (Sunday),Group A,18,Single game,Chalk,Broken 2.0,Chalk,15,8,,,,,,,,,Katie Pierson,Kieran Rose,Anthony Clifford,Katheleen Phan,Holly Yu,Josh Hutko,Tyler Fernandez,Tiff Ding
Pool Play,Mixed Advanced 5.0+ (Sunday),Group A,18,Single game,Blisters OP,Detroit,Detroit,11,15,,,,,,,,,Ryan Gross,Vincent Mathieu,Shachi Patel,Sarah Allen,Josef Quispe,Shonda Couroux,Clifford Amadeo LeVeque,Jhanaj Quispe
Pool Play,Mixed Advanced 5.0+ (Sunday),Group B,18,Single game,Camboinhas,Canada Classic,Canada Classic,13,15,,,,,,,,,Nick Wideman,Rafaela Bastos,Maddy Morehouse,Kyle Fowler,Laurence Vallée,Etienne Cote,Maxime Prince,Dianne Fonseca
Pool Play,Mixed Advanced 5.0+ (Sunday),Group B,18,Single game,Mammock,The pawn’s revenge,Mammock,15,8,,,,,,,,,Connor Nelson,Stef Ding,Will Picone,Joelle Nguyen,Tess Dolan,Mitchell Carter,Abby Norris,Ely Marciano
Pool Play,Mixed Advanced 5.0+ (Sunday),Group A,19,Single game,Blisters OP,Broken 2.0,Blisters OP,15,11,,,,,,,,,Ryan Gross,Vincent Mathieu,Shachi Patel,Sarah Allen,Holly Yu,Josh Hutko,Tyler Fernandez,Tiff Ding
Pool Play,Mixed Advanced 5.0+ (Sunday),Group A,19,Single game,Glizzy Coed v2,Detroit,Detroit,10,15,,,,,,,,,Audrey Summers,Meagan Bown,Owen Lippman,Polk Denmark,Josef Quispe,Shonda Couroux,Clifford Amadeo LeVeque,Jhanaj Quispe
Pool Play,Mixed Advanced 5.0+ (Sunday),Group B,19,Single game,Mammock,Canada Classic,Canada Classic,13,15,,,,,,,,,Connor Nelson,Stef Ding,Will Picone,Joelle Nguyen,Laurence Vallée,Etienne Cote,Maxime Prince,Dianne Fonseca
Pool Play,Mixed Advanced 5.0+ (Sunday),Group B,19,Single game,Hoosky,The pawn’s revenge,The pawn’s revenge,14,16,,,,,,,,,Sunny Gu,Malia Wanderer,Lucas Pruett,Abigale Lamontagne,Tess Dolan,Mitchell Carter,Abby Norris,Ely Marciano
Pool Play,Mixed Advanced 5.0+ (Sunday),Group A,20,Single game,Chalk,Blisters OP,Chalk,15,7,,,,,,,,,Katie Pierson,Kieran Rose,Anthony Clifford,Katheleen Phan,Ryan Gross,Vincent Mathieu,Shachi Patel,Sarah Allen
Pool Play,Mixed Advanced 5.0+ (Sunday),Group A,20,Single game,Broken 2.0,Glizzy Coed v2,Broken 2.0,15,12,,,,,,,,,Holly Yu,Josh Hutko,Tyler Fernandez,Tiff Ding,Audrey Summers,Meagan Bown,Owen Lippman,Polk Denmark
Pool Play,Mixed Advanced 5.0+ (Sunday),Group B,20,Single game,Camboinhas,Mammock,Mammock,14,16,,,,,,,,,Nick Wideman,Rafaela Bastos,Maddy Morehouse,Kyle Fowler,Connor Nelson,Stef Ding,Will Picone,Joelle Nguyen
Pool Play,Mixed Advanced 5.0+ (Sunday),Group B,20,Single game,Canada Classic,Hoosky,Hoosky,14,16,,,,,,,,,Laurence Vallée,Etienne Cote,Maxime Prince,Dianne Fonseca,Sunny Gu,Malia Wanderer,Lucas Pruett,Abigale Lamontagne
Bracket Play,Mixed Advanced 5.0+ (Sunday),Bracket A,Quarter-final,Best of 5,Chalk,Glizzy Coed v2,Chalk,11,15,15,8,15,12,15,11,,,Katie Pierson,Kieran Rose,Anthony Clifford,Katheleen Phan,Audrey Summers,Meagan Bown,Owen Lippman,Polk Denmark
Bracket Play,Mixed Advanced 5.0+ (Sunday),Bracket A,Quarter-final,Best of 5,Mammock,Hoosky,Hoosky,15,11,13,15,15,12,13,15,23,25,Connor Nelson,Stef Ding,Will Picone,Joelle Nguyen,Sunny Gu,Malia Wanderer,Lucas Pruett,Abigale Lamontagne
Bracket Play,Mixed Advanced 5.0+ (Sunday),Bracket A,Quarter-final,Best of 5,Canada Classic,Detroit,Canada Classic,15,8,15,9,15,9,1,0,,,Laurence Vallée,Etienne Cote,Maxime Prince,Dianne Fonseca,Josef Quispe,Shonda Couroux,Clifford Amadeo LeVeque,Jhanaj Quispe
Bracket Play,Mixed Advanced 5.0+ (Sunday),Bracket A,Quarter-final,Best of 5,Camboinhas,Blisters OP,Camboinhas,1,0,1,0,1,0,0,1,,,Nick Wideman,Rafaela Bastos,Maddy Morehouse,Kyle Fowler,Ryan Gross,Vincent Mathieu,Shachi Patel,Sarah Allen
Bracket Play,Mixed Advanced 5.0+ (Sunday),Bracket A,Semi-final,Best of 5,Chalk,Camboinhas,Chalk,15,8,8,15,15,12,15,12,,,Katie Pierson,Kieran Rose,Anthony Clifford,Katheleen Phan,Nick Wideman,Rafaela Bastos,Maddy Morehouse,Kyle Fowler
Bracket Play,Mixed Advanced 5.0+ (Sunday),Bracket A,Semi-final,Best of 5,Hoosky,Canada Classic,Canada Classic,0,1,0,1,0,1,,,,,Sunny Gu,Malia Wanderer,Lucas Pruett,Abigale Lamontagne,Laurence Vallée,Etienne Cote,Maxime Prince,Dianne Fonseca
Bracket Play,Mixed Advanced 5.0+ (Sunday),Bracket A,P5: Semi-final,Best of 5,Blisters OP,Glizzy Coed v2,Blisters OP,1,0,0,1,1,0,0,1,1,0,Ryan Gross,Vincent Mathieu,Shachi Patel,Sarah Allen,Audrey Summers,Meagan Bown,Owen Lippman,Polk Denmark
Bracket Play,Mixed Advanced 5.0+ (Sunday),Bracket A,Final,Best of 5,Chalk,Canada Classic,Chalk,15,13,15,13,15,11,15,10,,,Katie Pierson,Kieran Rose,Anthony Clifford,Katheleen Phan,Laurence Vallée,Etienne Cote,Maxime Prince,Dianne Fonseca
Bracket Play,Mixed Advanced 5.0+ (Sunday),Bracket A,P3: Final,Best of 5,Hoosky,Camboinhas,Camboinhas,0,1,1,0,0,1,1,0,0,1,Sunny Gu,Malia Wanderer,Lucas Pruett,Abigale Lamontagne,Nick Wideman,Rafaela Bastos,Maddy Morehouse,Kyle Fowler
Pool Play,Mixed Intermediate/Advanced 2.0-4.5,Group A,1,Single game,fishes,WhatsaMotto with you?,WhatsaMotto with you?,12,15,,,,,,,,,nina miller,vince S,,,Jessica Motto,Joseph Motto,,
Pool Play,Mixed Intermediate/Advanced 2.0-4.5,Group A,1,Single game,YMCA,ABG,ABG,12,15,,,,,,,,,Sebastian Diaz,Samiah Malta,,,gabby chen,Sean Caufield,,
Pool Play,Mixed Intermediate/Advanced 2.0-4.5,Group A,1,Single game,Biggie and Smalls,Overhanging Jugs,Overhanging Jugs,12,15,,,,,,,,,James Mills,Madeleine Ngo,,,sophia yu,Jake Choi,,
Pool Play,Mixed Intermediate/Advanced 2.0-4.5,Group A,1,Single game,Bilateral Buster Boarders,Third Wheel,Bilateral Buster Boarders,15,13,,,,,,,,,Bel Belvedere,Garrett Blanchard,,,Hannah Covell,Daden Goldfinger,,
Pool Play,Mixed Intermediate/Advanced 2.0-4.5,Group A,2,Single game,fishes,ABG,ABG,15,17,,,,,,,,,nina miller,vince S,,,gabby chen,Sean Caufield,,
Pool Play,Mixed Intermediate/Advanced 2.0-4.5,Group A,2,Single game,YMCA,Third Wheel,Third Wheel,13,15,,,,,,,,,Sebastian Diaz,Samiah Malta,,,Hannah Covell,Daden Goldfinger,,
Pool Play,Mixed Intermediate/Advanced 2.0-4.5,Group A,2,Single game,Biggie and Smalls,Court and em,Court and em,3,15,,,,,,,,,James Mills,Madeleine Ngo,,,Courtney Coppage,Brooks Weeks,,
Pool Play,Mixed Intermediate/Advanced 2.0-4.5,Group A,2,Single game,Overhanging Jugs,WhatsaMotto with you?,Overhanging Jugs,15,7,,,,,,,,,sophia yu,Jake Choi,,,Jessica Motto,Joseph Motto,,
Pool Play,Mixed Intermediate/Advanced 2.0-4.5,Group A,3,Single game,fishes,Overhanging Jugs,Overhanging Jugs,10,15,,,,,,,,,nina miller,vince S,,,sophia yu,Jake Choi,,
Pool Play,Mixed Intermediate/Advanced 2.0-4.5,Group A,3,Single game,Biggie and Smalls,Bilateral Buster Boarders,Bilateral Buster Boarders,6,15,,,,,,,,,James Mills,Madeleine Ngo,,,Bel Belvedere,Garrett Blanchard,,
Pool Play,Mixed Intermediate/Advanced 2.0-4.5,Group A,3,Single game,Court and em,WhatsaMotto with you?,Court and em,15,7,,,,,,,,,Courtney Coppage,Brooks Weeks,,,Jessica Motto,Joseph Motto,,
Pool Play,Mixed Intermediate/Advanced 2.0-4.5,Group A,3,Single game,Third Wheel,ABG,ABG,20,21,,,,,,,,,Hannah Covell,Daden Goldfinger,,,gabby chen,Sean Caufield,,
Pool Play,Mixed Intermediate/Advanced 2.0-4.5,Group A,4,Single game,fishes,Third Wheel,Third Wheel,12,15,,,,,,,,,nina miller,vince S,,,Hannah Covell,Daden Goldfinger,,
Pool Play,Mixed Intermediate/Advanced 2.0-4.5,Group A,4,Single game,YMCA,Biggie and Smalls,YMCA,15,8,,,,,,,,,Sebastian Diaz,Samiah Malta,,,James Mills,Madeleine Ngo,,
Pool Play,Mixed Intermediate/Advanced 2.0-4.5,Group A,4,Single game,Bilateral Buster Boarders,WhatsaMotto with you?,Bilateral Buster Boarders,15,1,,,,,,,,,Bel Belvedere,Garrett Blanchard,,,Jessica Motto,Joseph Motto,,
Pool Play,Mixed Intermediate/Advanced 2.0-4.5,Group A,4,Single game,Court and em,Overhanging Jugs,Court and em,15,12,,,,,,,,,Courtney Coppage,Brooks Weeks,,,sophia yu,Jake Choi,,
Pool Play,Mixed Intermediate/Advanced 2.0-4.5,Group A,5,Single game,fishes,Court and em,Court and em,7,15,,,,,,,,,nina miller,vince S,,,Courtney Coppage,Brooks Weeks,,
Pool Play,Mixed Intermediate/Advanced 2.0-4.5,Group A,5,Single game,YMCA,WhatsaMotto with you?,YMCA,15,10,,,,,,,,,Sebastian Diaz,Samiah Malta,,,Jessica Motto,Joseph Motto,,
Pool Play,Mixed Intermediate/Advanced 2.0-4.5,Group A,5,Single game,Biggie and Smalls,ABG,ABG,5,15,,,,,,,,,James Mills,Madeleine Ngo,,,gabby chen,Sean Caufield,,
Pool Play,Mixed Intermediate/Advanced 2.0-4.5,Group A,5,Single game,Bilateral Buster Boarders,Overhanging Jugs,Overhanging Jugs,13,15,,,,,,,,,Bel Belvedere,Garrett Blanchard,,,sophia yu,Jake Choi,,
Pool Play,Mixed Intermediate/Advanced 2.0-4.5,Group A,6,Single game,YMCA,Overhanging Jugs,Overhanging Jugs,9,15,,,,,,,,,Sebastian Diaz,Samiah Malta,,,sophia yu,Jake Choi,,
Pool Play,Mixed Intermediate/Advanced 2.0-4.5,Group A,6,Single game,Biggie and Smalls,Third Wheel,Third Wheel,5,15,,,,,,,,,James Mills,Madeleine Ngo,,,Hannah Covell,Daden Goldfinger,,
Pool Play,Mixed Intermediate/Advanced 2.0-4.5,Group A,6,Single game,Bilateral Buster Boarders,Court and em,Court and em,13,15,,,,,,,,,Bel Belvedere,Garrett Blanchard,,,Courtney Coppage,Brooks Weeks,,
Pool Play,Mixed Intermediate/Advanced 2.0-4.5,Group A,6,Single game,ABG,WhatsaMotto with you?,ABG,15,10,,,,,,,,,gabby chen,Sean Caufield,,,Jessica Motto,Joseph Motto,,
Pool Play,Mixed Intermediate/Advanced 2.0-4.5,Group A,7,Single game,fishes,Bilateral Buster Boarders,Bilateral Buster Boarders,9,15,,,,,,,,,nina miller,vince S,,,Bel Belvedere,Garrett Blanchard,,
Pool Play,Mixed Intermediate/Advanced 2.0-4.5,Group A,7,Single game,YMCA,Court and em,YMCA,15,10,,,,,,,,,Sebastian Diaz,Samiah Malta,,,Courtney Coppage,Brooks Weeks,,
Pool Play,Mixed Intermediate/Advanced 2.0-4.5,Group A,7,Single game,Third Wheel,WhatsaMotto with you?,WhatsaMotto with you?,11,15,,,,,,,,,Hannah Covell,Daden Goldfinger,,,Jessica Motto,Joseph Motto,,
Pool Play,Mixed Intermediate/Advanced 2.0-4.5,Group A,7,Single game,Overhanging Jugs,ABG,Overhanging Jugs,15,8,,,,,,,,,sophia yu,Jake Choi,,,gabby chen,Sean Caufield,,
Pool Play,Mixed Intermediate/Advanced 2.0-4.5,Group A,8,Single game,fishes,Biggie and Smalls,fishes,15,11,,,,,,,,,nina miller,vince S,,,James Mills,Madeleine Ngo,,
Pool Play,Mixed Intermediate/Advanced 2.0-4.5,Group A,8,Single game,YMCA,Bilateral Buster Boarders,Bilateral Buster Boarders,9,15,,,,,,,,,Sebastian Diaz,Samiah Malta,,,Bel Belvedere,Garrett Blanchard,,
Pool Play,Mixed Intermediate/Advanced 2.0-4.5,Group A,8,Single game,Court and em,ABG,ABG,8,15,,,,,,,,,Courtney Coppage,Brooks Weeks,,,gabby chen,Sean Caufield,,
Pool Play,Mixed Intermediate/Advanced 2.0-4.5,Group A,8,Single game,Third Wheel,Overhanging Jugs,Overhanging Jugs,9,15,,,,,,,,,Hannah Covell,Daden Goldfinger,,,sophia yu,Jake Choi,,
Pool Play,Mixed Intermediate/Advanced 2.0-4.5,Group A,9,Single game,fishes,YMCA,fishes,15,10,,,,,,,,,nina miller,vince S,,,Sebastian Diaz,Samiah Malta,,
Pool Play,Mixed Intermediate/Advanced 2.0-4.5,Group A,9,Single game,Biggie and Smalls,WhatsaMotto with you?,Biggie and Smalls,15,7,,,,,,,,,James Mills,Madeleine Ngo,,,Jessica Motto,Joseph Motto,,
Pool Play,Mixed Intermediate/Advanced 2.0-4.5,Group A,9,Single game,Bilateral Buster Boarders,ABG,Bilateral Buster Boarders,16,14,,,,,,,,,Bel Belvedere,Garrett Blanchard,,,gabby chen,Sean Caufield,,
Pool Play,Mixed Intermediate/Advanced 2.0-4.5,Group A,9,Single game,Court and em,Third Wheel,Court and em,16,14,,,,,,,,,Courtney Coppage,Brooks Weeks,,,Hannah Covell,Daden Goldfinger,,
Bracket Play,Mixed Intermediate/Advanced 2.0-4.5,Bracket A,Round of 16,Best of 3,fishes,Biggie and Smalls,fishes,1,0,0,1,1,0,,,,,nina miller,vince S,,,James Mills,Madeleine Ngo,,
Bracket Play,Mixed Intermediate/Advanced 2.0-4.5,Bracket A,Quarter-final,Best of 3,Overhanging Jugs,fishes,Overhanging Jugs,15,9,15,8,,,,,,,sophia yu,Jake Choi,,,nina miller,vince S,,
Bracket Play,Mixed Intermediate/Advanced 2.0-4.5,Bracket A,Quarter-final,Best of 3,Bilateral Buster Boarders,WhatsaMotto with you?,Bilateral Buster Boarders,15,10,15,12,,,,,,,Bel Belvedere,Garrett Blanchard,,,Jessica Motto,Joseph Motto,,
Bracket Play,Mixed Intermediate/Advanced 2.0-4.5,Bracket A,Quarter-final,Best of 3,Court and em,YMCA,Court and em,15,10,15,9,,,,,,,Courtney Coppage,Brooks Weeks,,,Sebastian Diaz,Samiah Malta,,
Bracket Play,Mixed Intermediate/Advanced 2.0-4.5,Bracket A,Quarter-final,Best of 3,ABG,Third Wheel,ABG,15,13,15,11,,,,,,,gabby chen,Sean Caufield,,,Hannah Covell,Daden Goldfinger,,
Bracket Play,Mixed Intermediate/Advanced 2.0-4.5,Bracket A,Semi-final,Best of 3,Overhanging Jugs,ABG,Overhanging Jugs,15,13,15,9,,,,,,,sophia yu,Jake Choi,,,gabby chen,Sean Caufield,,
