"tourney","Division","Round","Date","game_id","mT1P1","mT1P2","mT2P1","mT2P2","mT1_result","mT1_score","mT2_score"
"ERS23NOVA","4.0+ WOMEN'S ADVANCED","POOL",23-06-24,2285,"KALIN MORGAN","SARAH ALLEN","KATHELEEN PHAN","ALYSSA DRAIN",1,21,9
"ERS23NOVA","4.0+ WOMEN'S ADVANCED","POOL",23-06-24,2286,"SHACHI PATEL","ALLIE FOSTER","SARAH ALLEN","KALIN MORGAN",0,20,22
"ERS23NOVA","4.0+ WOMEN'S ADVANCED","POOL",23-06-24,2287,"KATIE PIERSON","LAURENCE VALLÉE","ELIZABETH WIECEK","LOURNA SZABANOS",1,21,4
"ERS23NOVA","4.0+ WOMEN'S ADVANCED","POOL",23-06-24,2288,"ALYSSA DRAIN","KATHELEEN PHAN","MARY BUYS","SOPHIA PEACH",1,21,10
"ERS23NOVA","4.0+ WOMEN'S ADVANCED","POOL",23-06-24,2289,"SHACHI PATEL","ALLIE FOSTER","LAURENCE VALLÉE","KATIE PIERSON",0,18,21
"ERS23NOVA","4.0+ WOMEN'S ADVANCED","POOL",23-06-24,2290,"KALIN MORGAN","SARAH ALLEN","MARY BUYS","SOPHIA PEACH",1,21,6
"ERS23NOVA","4.0+ WOMEN'S ADVANCED","POOL",23-06-24,2291,"LOURNA SZABANOS","ELIZABETH WIECEK","KATHELEEN PHAN","ALYSSA DRAIN",1,21,19
"ERS23NOVA","4.0+ WOMEN'S ADVANCED","QUARTER-FINAL",23-06-24,2292,"SHACHI PATEL","ALLIE FOSTER","MARY BUYS","SOPHIA PEACH",1,21,9
"ERS23NOVA","4.0+ WOMEN'S ADVANCED","QUARTER-FINAL",23-06-24,2293,"SHACHI PATEL","ALLIE FOSTER","MARY BUYS","SOPHIA PEACH",1,21,8
"ERS23NOVA","4.0+ WOMEN'S ADVANCED","QUARTER-FINAL",23-06-24,2294,"LOURNA SZABANOS","ELIZABETH WIECEK","KATHELEEN PHAN","ALYSSA DRAIN",0,16,21
"ERS23NOVA","4.0+ WOMEN'S ADVANCED","QUARTER-FINAL",23-06-24,2295,"LOURNA SZABANOS","ELIZABETH WIECEK","KATHELEEN PHAN","ALYSSA DRAIN",0,11,21
"ERS23NOVA","4.0+ WOMEN'S ADVANCED","SEMI-FINAL",23-06-24,2296,"KATIE PIERSON","LAURENCE VALLÉE","KATHELEEN PHAN","ALYSSA DRAIN",1,21,4
"ERS23NOVA","4.0+ WOMEN'S ADVANCED","SEMI-FINAL",23-06-24,2297,"KATIE PIERSON","LAURENCE VALLÉE","KATHELEEN PHAN","ALYSSA DRAIN",1,21,18
"ERS23NOVA","4.0+ WOMEN'S ADVANCED","SEMI-FINAL",23-06-24,2298,"KALIN MORGAN","SARAH ALLEN","ALLIE FOSTER","SHACHI PATEL",1,21,19
"ERS23NOVA","4.0+ WOMEN'S ADVANCED","SEMI-FINAL",23-06-24,2299,"KALIN MORGAN","SARAH ALLEN","ALLIE FOSTER","SHACHI PATEL",1,21,16
"ERS23NOVA","4.0+ WOMEN'S ADVANCED","WINNERS FINAL",23-06-24,2300,"KATIE PIERSON","LAURENCE VALLÉE","SARAH ALLEN","KALIN MORGAN",1,21,19
"ERS23NOVA","4.0+ WOMEN'S ADVANCED","WINNERS FINAL",23-06-24,2301,"KATIE PIERSON","LAURENCE VALLÉE","SARAH ALLEN","KALIN MORGAN",1,21,13
"ERS23NOVA","4.0+ WOMEN'S ADVANCED","LOSERS SF",23-06-24,2302,"SHACHI PATEL","ALLIE FOSTER","ELIZABETH WIECEK","LOURNA SZABANOS",1,21,7
"ERS23NOVA","4.0+ WOMEN'S ADVANCED","LOSERS SF",23-06-24,2303,"SHACHI PATEL","ALLIE FOSTER","ELIZABETH WIECEK","LOURNA SZABANOS",1,21,5
"ERS23NOVA","4.0+ WOMEN'S ADVANCED","LOSERS SF",23-06-24,2304,"ALYSSA DRAIN","KATHELEEN PHAN","MARY BUYS","SOPHIA PEACH",1,21,16
"ERS23NOVA","4.0+ WOMEN'S ADVANCED","LOSERS SF",23-06-24,2305,"ALYSSA DRAIN","KATHELEEN PHAN","MARY BUYS","SOPHIA PEACH",1,1,0
"ERS23NOVA","4.0+ WOMEN'S ADVANCED","LOSERS MINOR FINAL",23-06-24,2306,"SHACHI PATEL","ALLIE FOSTER","KATHELEEN PHAN","ALYSSA DRAIN",1,21,9
"ERS23NOVA","4.0+ WOMEN'S ADVANCED","LOSERS MINOR FINAL",23-06-24,2307,"SHACHI PATEL","ALLIE FOSTER","KATHELEEN PHAN","ALYSSA DRAIN",1,21,10
"ERS23NOVA","4.0+ WOMEN'S ADVANCED","P5: FINAL",23-06-24,2308,"LOURNA SZABANOS","ELIZABETH WIECEK","MARY BUYS","SOPHIA PEACH",1,21,15
"ERS23NOVA","4.0+ WOMEN'S ADVANCED","P5: FINAL",23-06-24,2309,"LOURNA SZABANOS","ELIZABETH WIECEK","MARY BUYS","SOPHIA PEACH",1,21,15
"STS23PORTLANDOPEN","WOMEN'S ADVANCED 4.0+","POOL",23-07-01,2310,"ALLIE FOSTER","SHACHI PATEL","STACI CODER","SARA BRADSHAW",1,21,4
"STS23PORTLANDOPEN","WOMEN'S ADVANCED 4.0+","POOL",23-07-01,2311,"MALIA SATO","ELLE LOWE","CHRISTINE CHANG","MAIA ATON",1,21,16
"STS23PORTLANDOPEN","WOMEN'S ADVANCED 4.0+","POOL",23-07-01,2312,"ALLIE FOSTER","SHACHI PATEL","CHRISTINE CHANG","MAIA ATON",1,21,15
"STS23PORTLANDOPEN","WOMEN'S ADVANCED 4.0+","POOL",23-07-01,2313,"BETHANY DINH","NICOL GAHLEY","STACI CODER","SARA BRADSHAW",1,21,5
"STS23PORTLANDOPEN","WOMEN'S ADVANCED 4.0+","POOL",23-07-01,2314,"ALLIE FOSTER","SHACHI PATEL","NICOL GAHLEY","BETHANY DINH",1,21,14
"STS23PORTLANDOPEN","WOMEN'S ADVANCED 4.0+","POOL",23-07-01,2315,"MALIA SATO","ELLE LOWE","STACI CODER","SARA BRADSHAW",1,21,4
"STS23PORTLANDOPEN","WOMEN'S ADVANCED 4.0+","POOL",23-07-01,2316,"MALIA SATO","ELLE LOWE","NICOL GAHLEY","BETHANY DINH",1,21,17
"STS23PORTLANDOPEN","WOMEN'S ADVANCED 4.0+","POOL",23-07-01,2317,"MAIA ATON","CHRISTINE CHANG","STACI CODER","SARA BRADSHAW",1,21,11
"STS23PORTLANDOPEN","WOMEN'S ADVANCED 4.0+","POOL",23-07-01,2318,"ALLIE FOSTER","SHACHI PATEL","ELLE LOWE","MALIA SATO",1,21,18
"STS23PORTLANDOPEN","WOMEN'S ADVANCED 4.0+","POOL",23-07-01,2319,"BETHANY DINH","NICOL GAHLEY","CHRISTINE CHANG","MAIA ATON",1,21,17
"STS23PORTLANDOPEN","WOMEN'S ADVANCED 4.0+","POOL",23-07-01,2320,"ALLIE FOSTER","SHACHI PATEL","STACI CODER","SARA BRADSHAW",1,21,7
"STS23PORTLANDOPEN","WOMEN'S ADVANCED 4.0+","POOL",23-07-01,2321,"MALIA SATO","ELLE LOWE","CHRISTINE CHANG","MAIA ATON",1,21,12
"STS23PORTLANDOPEN","WOMEN'S ADVANCED 4.0+","POOL",23-07-01,2322,"ALLIE FOSTER","SHACHI PATEL","CHRISTINE CHANG","MAIA ATON",1,21,13
"STS23PORTLANDOPEN","WOMEN'S ADVANCED 4.0+","POOL",23-07-01,2323,"BETHANY DINH","NICOL GAHLEY","STACI CODER","SARA BRADSHAW",1,21,12
"STS23PORTLANDOPEN","WOMEN'S ADVANCED 4.0+","POOL",23-07-01,2324,"ALLIE FOSTER","SHACHI PATEL","NICOL GAHLEY","BETHANY DINH",1,21,11
"STS23PORTLANDOPEN","WOMEN'S ADVANCED 4.0+","POOL",23-07-01,2325,"MALIA SATO","ELLE LOWE","STACI CODER","SARA BRADSHAW",1,21,9
"STS23PORTLANDOPEN","WOMEN'S ADVANCED 4.0+","POOL",23-07-01,2326,"MALIA SATO","ELLE LOWE","NICOL GAHLEY","BETHANY DINH",1,21,14
"STS23PORTLANDOPEN","WOMEN'S ADVANCED 4.0+","POOL",23-07-01,2327,"MAIA ATON","CHRISTINE CHANG","STACI CODER","SARA BRADSHAW",1,21,18
"STS23PORTLANDOPEN","WOMEN'S ADVANCED 4.0+","POOL",23-07-01,2328,"ALLIE FOSTER","SHACHI PATEL","ELLE LOWE","MALIA SATO",1,21,16
"STS23PORTLANDOPEN","WOMEN'S ADVANCED 4.0+","POOL",23-07-01,2329,"BETHANY DINH","NICOL GAHLEY","CHRISTINE CHANG","MAIA ATON",1,21,14
"STS23PORTLANDOPEN","WOMEN'S ADVANCED 4.0+","QUARTER-FINAL",23-07-01,2330,"MAIA ATON","CHRISTINE CHANG","STACI CODER","SARA BRADSHAW",1,1,0
"STS23PORTLANDOPEN","WOMEN'S ADVANCED 4.0+","SEMI-FINAL",23-07-01,2331,"ALLIE FOSTER","SHACHI PATEL","CHRISTINE CHANG","MAIA ATON",1,1,0
"STS23PORTLANDOPEN","WOMEN'S ADVANCED 4.0+","SEMI-FINAL",23-07-01,2332,"MALIA SATO","ELLE LOWE","NICOL GAHLEY","BETHANY DINH",1,1,0
"STS23PORTLANDOPEN","WOMEN'S ADVANCED 4.0+","FINAL",23-07-01,2333,"ALLIE FOSTER","SHACHI PATEL","ELLE LOWE","MALIA SATO",1,1,0
"STS23PORTLANDOPEN","WOMEN'S ADVANCED 4.0+","FINAL",23-07-01,2334,"ALLIE FOSTER","SHACHI PATEL","ELLE LOWE","MALIA SATO",0,0,1
"STS23PORTLANDOPEN","WOMEN'S ADVANCED 4.0+","FINAL",23-07-01,2335,"ALLIE FOSTER","SHACHI PATEL","ELLE LOWE","MALIA SATO",1,1,0
"STS23PORTLANDOPEN","WOMEN'S ADVANCED 4.0+","P3: FINAL",23-07-01,2336,"BETHANY DINH","NICOL GAHLEY","CHRISTINE CHANG","MAIA ATON",1,21,18
"WINDY-CITY-CLASSIC-23","WOMEN'S","POOL",23-07-08,2337,"SHONDA COUROUX","JAIME CUNNINGHAM","JENNA OLSON","JOLIEN HIDALGO",1,21,6
"WINDY-CITY-CLASSIC-23","WOMEN'S","POOL",23-07-08,2338,"HANNA SORENSEN","EMILY KUNTZ","SOPHIA SCHMIDT","ANNA SCHMIDT",1,21,7
"WINDY-CITY-CLASSIC-23","WOMEN'S","POOL",23-07-08,2339,"JANEY RUBIN","DANI BISESI","ISABELLA BIPPUS","RACHEL LUCZAK",0,22,24
"WINDY-CITY-CLASSIC-23","WOMEN'S","POOL",23-07-08,2340,"BEKAH SMITH","TIFF DING","CECE CARLSON","MOLLY HOLBROOK",1,21,12
"WINDY-CITY-CLASSIC-23","WOMEN'S","POOL",23-07-08,2341,"ADRIANNA GROTHAUSE","SHANNON LAU","KEIRA ROGERS","SARAH GLEASON",1,21,13
"WINDY-CITY-CLASSIC-23","WOMEN'S","POOL",23-07-08,2342,"SAMANTHA BARKLOW","SAMANTHA GREATHOUSE","CHRISTABELLE MEHLHAUSEN","FAITH MEHLHAUSEN",1,21,19
"WINDY-CITY-CLASSIC-23","WOMEN'S","POOL",23-07-08,2343,"SHONDA COUROUX","JAIME CUNNINGHAM","SOPHIA SCHMIDT","ANNA SCHMIDT",1,21,4
"WINDY-CITY-CLASSIC-23","WOMEN'S","POOL",23-07-08,2344,"HANNA SORENSEN","EMILY KUNTZ","DANI BISESI","JANEY RUBIN",1,21,16
"WINDY-CITY-CLASSIC-23","WOMEN'S","POOL",23-07-08,2345,"RACHEL LUCZAK","ISABELLA BIPPUS","JENNA OLSON","JOLIEN HIDALGO",1,21,9
"WINDY-CITY-CLASSIC-23","WOMEN'S","POOL",23-07-08,2346,"BEKAH SMITH","TIFF DING","KEIRA ROGERS","SARAH GLEASON",1,21,9
"WINDY-CITY-CLASSIC-23","WOMEN'S","POOL",23-07-08,2347,"ADRIANNA GROTHAUSE","SHANNON LAU","SAMANTHA GREATHOUSE","SAMANTHA BARKLOW",0,18,21
"WINDY-CITY-CLASSIC-23","WOMEN'S","POOL",23-07-08,2348,"FAITH MEHLHAUSEN","CHRISTABELLE MEHLHAUSEN","CECE CARLSON","MOLLY HOLBROOK",1,21,18
"WINDY-CITY-CLASSIC-23","WOMEN'S","POOL",23-07-08,2349,"SHONDA COUROUX","JAIME CUNNINGHAM","ISABELLA BIPPUS","RACHEL LUCZAK",1,21,9
"WINDY-CITY-CLASSIC-23","WOMEN'S","POOL",23-07-08,2350,"HANNA SORENSEN","EMILY KUNTZ","JENNA OLSON","JOLIEN HIDALGO",1,21,12
"WINDY-CITY-CLASSIC-23","WOMEN'S","POOL",23-07-08,2351,"JANEY RUBIN","DANI BISESI","SOPHIA SCHMIDT","ANNA SCHMIDT",1,21,3
"WINDY-CITY-CLASSIC-23","WOMEN'S","POOL",23-07-08,2352,"BEKAH SMITH","TIFF DING","CHRISTABELLE MEHLHAUSEN","FAITH MEHLHAUSEN",1,21,12
"WINDY-CITY-CLASSIC-23","WOMEN'S","POOL",23-07-08,2353,"ADRIANNA GROTHAUSE","SHANNON LAU","CECE CARLSON","MOLLY HOLBROOK",1,21,14
"WINDY-CITY-CLASSIC-23","WOMEN'S","POOL",23-07-08,2354,"SAMANTHA BARKLOW","SAMANTHA GREATHOUSE","KEIRA ROGERS","SARAH GLEASON",1,21,8
"WINDY-CITY-CLASSIC-23","WOMEN'S","POOL",23-07-08,2355,"SHONDA COUROUX","JAIME CUNNINGHAM","DANI BISESI","JANEY RUBIN",1,21,9
"WINDY-CITY-CLASSIC-23","WOMEN'S","POOL",23-07-08,2356,"HANNA SORENSEN","EMILY KUNTZ","ISABELLA BIPPUS","RACHEL LUCZAK",0,13,21
"WINDY-CITY-CLASSIC-23","WOMEN'S","POOL",23-07-08,2357,"ANNA SCHMIDT","SOPHIA SCHMIDT","JENNA OLSON","JOLIEN HIDALGO",0,18,21
"WINDY-CITY-CLASSIC-23","WOMEN'S","POOL",23-07-08,2358,"BEKAH SMITH","TIFF DING","SAMANTHA GREATHOUSE","SAMANTHA BARKLOW",1,21,15
"WINDY-CITY-CLASSIC-23","WOMEN'S","POOL",23-07-08,2359,"ADRIANNA GROTHAUSE","SHANNON LAU","CHRISTABELLE MEHLHAUSEN","FAITH MEHLHAUSEN",0,17,21
"WINDY-CITY-CLASSIC-23","WOMEN'S","POOL",23-07-08,2360,"SARAH GLEASON","KEIRA ROGERS","CECE CARLSON","MOLLY HOLBROOK",0,16,21
"WINDY-CITY-CLASSIC-23","WOMEN'S","POOL",23-07-08,2361,"SHONDA COUROUX","JAIME CUNNINGHAM","EMILY KUNTZ","HANNA SORENSEN",1,21,7
"WINDY-CITY-CLASSIC-23","WOMEN'S","POOL",23-07-08,2362,"JANEY RUBIN","DANI BISESI","JENNA OLSON","JOLIEN HIDALGO",1,21,16
"WINDY-CITY-CLASSIC-23","WOMEN'S","POOL",23-07-08,2363,"RACHEL LUCZAK","ISABELLA BIPPUS","SOPHIA SCHMIDT","ANNA SCHMIDT",1,21,7
"WINDY-CITY-CLASSIC-23","WOMEN'S","POOL",23-07-08,2364,"BEKAH SMITH","TIFF DING","SHANNON LAU","ADRIANNA GROTHAUSE",1,21,15
"WINDY-CITY-CLASSIC-23","WOMEN'S","POOL",23-07-08,2365,"SAMANTHA BARKLOW","SAMANTHA GREATHOUSE","CECE CARLSON","MOLLY HOLBROOK",1,21,14
"WINDY-CITY-CLASSIC-23","WOMEN'S","POOL",23-07-08,2366,"FAITH MEHLHAUSEN","CHRISTABELLE MEHLHAUSEN","KEIRA ROGERS","SARAH GLEASON",1,21,15
"WINDY-CITY-CLASSIC-23","WOMEN'S","ROUND OF 16",23-07-08,2367,"HANNA SORENSEN","EMILY KUNTZ","SOPHIA SCHMIDT","ANNA SCHMIDT",1,21,5
"WINDY-CITY-CLASSIC-23","WOMEN'S","ROUND OF 16",23-07-08,2368,"HANNA SORENSEN","EMILY KUNTZ","SOPHIA SCHMIDT","ANNA SCHMIDT",1,21,6
"WINDY-CITY-CLASSIC-23","WOMEN'S","ROUND OF 16",23-07-08,2369,"FAITH MEHLHAUSEN","CHRISTABELLE MEHLHAUSEN","KEIRA ROGERS","SARAH GLEASON",1,21,13
"WINDY-CITY-CLASSIC-23","WOMEN'S","ROUND OF 16",23-07-08,2370,"FAITH MEHLHAUSEN","CHRISTABELLE MEHLHAUSEN","KEIRA ROGERS","SARAH GLEASON",1,21,17
"WINDY-CITY-CLASSIC-23","WOMEN'S","ROUND OF 16",23-07-08,2371,"JANEY RUBIN","DANI BISESI","JENNA OLSON","JOLIEN HIDALGO",1,21,3
"WINDY-CITY-CLASSIC-23","WOMEN'S","ROUND OF 16",23-07-08,2372,"JANEY RUBIN","DANI BISESI","JENNA OLSON","JOLIEN HIDALGO",1,21,6
"WINDY-CITY-CLASSIC-23","WOMEN'S","ROUND OF 16",23-07-08,2373,"ADRIANNA GROTHAUSE","SHANNON LAU","CECE CARLSON","MOLLY HOLBROOK",1,21,15
"WINDY-CITY-CLASSIC-23","WOMEN'S","ROUND OF 16",23-07-08,2374,"ADRIANNA GROTHAUSE","SHANNON LAU","CECE CARLSON","MOLLY HOLBROOK",1,21,17
"WINDY-CITY-CLASSIC-23","WOMEN'S","QUARTER-FINAL",23-07-08,2375,"SHONDA COUROUX","JAIME CUNNINGHAM","SHANNON LAU","ADRIANNA GROTHAUSE",1,21,13
"WINDY-CITY-CLASSIC-23","WOMEN'S","QUARTER-FINAL",23-07-08,2376,"SHONDA COUROUX","JAIME CUNNINGHAM","SHANNON LAU","ADRIANNA GROTHAUSE",1,21,15
"WINDY-CITY-CLASSIC-23","WOMEN'S","QUARTER-FINAL",23-07-08,2377,"BEKAH SMITH","TIFF DING","DANI BISESI","JANEY RUBIN",1,21,16
"WINDY-CITY-CLASSIC-23","WOMEN'S","QUARTER-FINAL",23-07-08,2378,"BEKAH SMITH","TIFF DING","DANI BISESI","JANEY RUBIN",1,21,14
"WINDY-CITY-CLASSIC-23","WOMEN'S","QUARTER-FINAL",23-07-08,2379,"RACHEL LUCZAK","ISABELLA BIPPUS","CHRISTABELLE MEHLHAUSEN","FAITH MEHLHAUSEN",0,13,21
"WINDY-CITY-CLASSIC-23","WOMEN'S","QUARTER-FINAL",23-07-08,2380,"RACHEL LUCZAK","ISABELLA BIPPUS","CHRISTABELLE MEHLHAUSEN","FAITH MEHLHAUSEN",0,14,21
"WINDY-CITY-CLASSIC-23","WOMEN'S","QUARTER-FINAL",23-07-08,2381,"SAMANTHA BARKLOW","SAMANTHA GREATHOUSE","EMILY KUNTZ","HANNA SORENSEN",1,21,15
"WINDY-CITY-CLASSIC-23","WOMEN'S","QUARTER-FINAL",23-07-08,2382,"SAMANTHA BARKLOW","SAMANTHA GREATHOUSE","EMILY KUNTZ","HANNA SORENSEN",1,21,15
"WINDY-CITY-CLASSIC-23","WOMEN'S","SEMI-FINAL",23-07-08,2383,"SHONDA COUROUX","JAIME CUNNINGHAM","SAMANTHA GREATHOUSE","SAMANTHA BARKLOW",1,21,16
"WINDY-CITY-CLASSIC-23","WOMEN'S","SEMI-FINAL",23-07-08,2384,"SHONDA COUROUX","JAIME CUNNINGHAM","SAMANTHA GREATHOUSE","SAMANTHA BARKLOW",0,19,21
"WINDY-CITY-CLASSIC-23","WOMEN'S","SEMI-FINAL",23-07-08,2385,"SHONDA COUROUX","JAIME CUNNINGHAM","SAMANTHA GREATHOUSE","SAMANTHA BARKLOW",1,21,15
"WINDY-CITY-CLASSIC-23","WOMEN'S","SEMI-FINAL",23-07-08,2386,"BEKAH SMITH","TIFF DING","CHRISTABELLE MEHLHAUSEN","FAITH MEHLHAUSEN",0,15,21
"WINDY-CITY-CLASSIC-23","WOMEN'S","SEMI-FINAL",23-07-08,2387,"BEKAH SMITH","TIFF DING","CHRISTABELLE MEHLHAUSEN","FAITH MEHLHAUSEN",0,19,21
"WINDY-CITY-CLASSIC-23","WOMEN'S","P5: SEMI-FINAL",23-07-08,2388,"HANNA SORENSEN","EMILY KUNTZ","SHANNON LAU","ADRIANNA GROTHAUSE",0,19,21
"WINDY-CITY-CLASSIC-23","WOMEN'S","P5: SEMI-FINAL",23-07-08,2389,"HANNA SORENSEN","EMILY KUNTZ","SHANNON LAU","ADRIANNA GROTHAUSE",0,0,1
"WINDY-CITY-CLASSIC-23","WOMEN'S","P5: SEMI-FINAL",23-07-08,2390,"RACHEL LUCZAK","ISABELLA BIPPUS","DANI BISESI","JANEY RUBIN",0,12,21
"WINDY-CITY-CLASSIC-23","WOMEN'S","P5: SEMI-FINAL",23-07-08,2391,"RACHEL LUCZAK","ISABELLA BIPPUS","DANI BISESI","JANEY RUBIN",0,14,21
"WINDY-CITY-CLASSIC-23","WOMEN'S","FINAL",23-07-08,2392,"SHONDA COUROUX","JAIME CUNNINGHAM","CHRISTABELLE MEHLHAUSEN","FAITH MEHLHAUSEN",1,21,13
"WINDY-CITY-CLASSIC-23","WOMEN'S","FINAL",23-07-08,2393,"SHONDA COUROUX","JAIME CUNNINGHAM","CHRISTABELLE MEHLHAUSEN","FAITH MEHLHAUSEN",1,21,15
"WINDY-CITY-CLASSIC-23","WOMEN'S","P3: FINAL",23-07-08,2394,"BEKAH SMITH","TIFF DING","SAMANTHA GREATHOUSE","SAMANTHA BARKLOW",1,21,19
"WINDY-CITY-CLASSIC-23","WOMEN'S","P3: FINAL",23-07-08,2395,"BEKAH SMITH","TIFF DING","SAMANTHA GREATHOUSE","SAMANTHA BARKLOW",0,15,21
"WINDY-CITY-CLASSIC-23","WOMEN'S","P3: FINAL",23-07-08,2396,"BEKAH SMITH","TIFF DING","SAMANTHA GREATHOUSE","SAMANTHA BARKLOW",0,15,21
"WINDY-CITY-CLASSIC-23","WOMEN'S","P5: FINAL",23-07-08,2397,"ADRIANNA GROTHAUSE","SHANNON LAU","DANI BISESI","JANEY RUBIN",0,15,21
"WINDY-CITY-CLASSIC-23","WOMEN'S","P5: FINAL",23-07-08,2398,"ADRIANNA GROTHAUSE","SHANNON LAU","DANI BISESI","JANEY RUBIN",1,21,15
"WINDY-CITY-CLASSIC-23","WOMEN'S","P5: FINAL",23-07-08,2399,"ADRIANNA GROTHAUSE","SHANNON LAU","DANI BISESI","JANEY RUBIN",1,21,19
"WINDY-CITY-CLASSIC-23","WOMEN'S","P7: FINAL",23-07-08,2400,"RACHEL LUCZAK","ISABELLA BIPPUS","EMILY KUNTZ","HANNA SORENSEN",1,21,19
"WINDY-CITY-CLASSIC-23","WOMEN'S","P7: FINAL",23-07-08,2401,"RACHEL LUCZAK","ISABELLA BIPPUS","EMILY KUNTZ","HANNA SORENSEN",1,21,19
"NASHVILLECUP2023","WOMEN'S ADVANCED 4.0+","POOL",23-07-15,2402,"TIFF DING","ALLIE FOSTER","AVA CARON","ABIGAIL LANNETTI",1,21,4
"NASHVILLECUP2023","WOMEN'S ADVANCED 4.0+","POOL",23-07-15,2403,"JULIA TIMAN","KALIN MORGAN","KIERSTIN CLARK","EMILY KUNTZ",1,21,5
"NASHVILLECUP2023","WOMEN'S ADVANCED 4.0+","POOL",23-07-15,2404,"CARINA KUO","STEF DING","PAIGE SCANLON","DALEY FREEMAN",1,21,10
"NASHVILLECUP2023","WOMEN'S ADVANCED 4.0+","POOL",23-07-15,2405,"TIFF DING","ALLIE FOSTER","KIERSTIN CLARK","EMILY KUNTZ",1,21,5
"NASHVILLECUP2023","WOMEN'S ADVANCED 4.0+","POOL",23-07-15,2406,"JULIA TIMAN","KALIN MORGAN","STEF DING","CARINA KUO",1,21,13
"NASHVILLECUP2023","WOMEN'S ADVANCED 4.0+","POOL",23-07-15,2407,"DALEY FREEMAN","PAIGE SCANLON","AVA CARON","ABIGAIL LANNETTI",1,21,14
"NASHVILLECUP2023","WOMEN'S ADVANCED 4.0+","POOL",23-07-15,2408,"TIFF DING","ALLIE FOSTER","PAIGE SCANLON","DALEY FREEMAN",1,21,9
"NASHVILLECUP2023","WOMEN'S ADVANCED 4.0+","POOL",23-07-15,2409,"JULIA TIMAN","KALIN MORGAN","AVA CARON","ABIGAIL LANNETTI",1,21,7
"NASHVILLECUP2023","WOMEN'S ADVANCED 4.0+","POOL",23-07-15,2410,"CARINA KUO","STEF DING","KIERSTIN CLARK","EMILY KUNTZ",1,21,8
"NASHVILLECUP2023","WOMEN'S ADVANCED 4.0+","POOL",23-07-15,2411,"TIFF DING","ALLIE FOSTER","STEF DING","CARINA KUO",1,21,11
"NASHVILLECUP2023","WOMEN'S ADVANCED 4.0+","POOL",23-07-15,2412,"JULIA TIMAN","KALIN MORGAN","PAIGE SCANLON","DALEY FREEMAN",1,21,7
"NASHVILLECUP2023","WOMEN'S ADVANCED 4.0+","POOL",23-07-15,2413,"EMILY KUNTZ","KIERSTIN CLARK","AVA CARON","ABIGAIL LANNETTI",0,15,21
"NASHVILLECUP2023","WOMEN'S ADVANCED 4.0+","POOL",23-07-15,2414,"TIFF DING","ALLIE FOSTER","KALIN MORGAN","JULIA TIMAN",1,25,24
"NASHVILLECUP2023","WOMEN'S ADVANCED 4.0+","POOL",23-07-15,2415,"CARINA KUO","STEF DING","AVA CARON","ABIGAIL LANNETTI",1,21,11
"NASHVILLECUP2023","WOMEN'S ADVANCED 4.0+","POOL",23-07-15,2416,"DALEY FREEMAN","PAIGE SCANLON","KIERSTIN CLARK","EMILY KUNTZ",0,16,21
"NASHVILLECUP2023","WOMEN'S ADVANCED 4.0+","QUARTER-FINAL",23-07-15,2417,"CARINA KUO","STEF DING","KIERSTIN CLARK","EMILY KUNTZ",1,1,0
"NASHVILLECUP2023","WOMEN'S ADVANCED 4.0+","QUARTER-FINAL",23-07-15,2418,"CARINA KUO","STEF DING","KIERSTIN CLARK","EMILY KUNTZ",1,1,0
"NASHVILLECUP2023","WOMEN'S ADVANCED 4.0+","QUARTER-FINAL",23-07-15,2419,"DALEY FREEMAN","PAIGE SCANLON","AVA CARON","ABIGAIL LANNETTI",0,17,21
"NASHVILLECUP2023","WOMEN'S ADVANCED 4.0+","QUARTER-FINAL",23-07-15,2420,"DALEY FREEMAN","PAIGE SCANLON","AVA CARON","ABIGAIL LANNETTI",1,21,7
"NASHVILLECUP2023","WOMEN'S ADVANCED 4.0+","QUARTER-FINAL",23-07-15,2421,"DALEY FREEMAN","PAIGE SCANLON","AVA CARON","ABIGAIL LANNETTI",1,21,10
"NASHVILLECUP2023","WOMEN'S ADVANCED 4.0+","SEMI-FINAL",23-07-15,2422,"TIFF DING","ALLIE FOSTER","PAIGE SCANLON","DALEY FREEMAN",1,21,16
"NASHVILLECUP2023","WOMEN'S ADVANCED 4.0+","SEMI-FINAL",23-07-15,2423,"TIFF DING","ALLIE FOSTER","PAIGE SCANLON","DALEY FREEMAN",1,21,4
"NASHVILLECUP2023","WOMEN'S ADVANCED 4.0+","SEMI-FINAL",23-07-15,2424,"JULIA TIMAN","KALIN MORGAN","STEF DING","CARINA KUO",1,21,13
"NASHVILLECUP2023","WOMEN'S ADVANCED 4.0+","SEMI-FINAL",23-07-15,2425,"JULIA TIMAN","KALIN MORGAN","STEF DING","CARINA KUO",1,21,13
"NASHVILLECUP2023","WOMEN'S ADVANCED 4.0+","FINAL",23-07-15,2426,"TIFF DING","ALLIE FOSTER","KALIN MORGAN","JULIA TIMAN",0,13,21
"NASHVILLECUP2023","WOMEN'S ADVANCED 4.0+","FINAL",23-07-15,2427,"TIFF DING","ALLIE FOSTER","KALIN MORGAN","JULIA TIMAN",0,17,21
"NASHVILLECUP2023","WOMEN'S ADVANCED 4.0+","P3: FINAL",23-07-15,2428,"CARINA KUO","STEF DING","PAIGE SCANLON","DALEY FREEMAN",1,21,15
